customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1453-RZFON,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,49.9,49.9,0
8263-OKETD,0,0,0,0,20,1,1,1,0,1,0,1,0,1,0,1,1,68.9,1370.35,0
9780-FKVVF,1,0,0,0,6,1,0,1,1,0,0,0,0,1,0,1,1,59.15,336.7,0
1919-RTPQD,1,0,1,1,7,1,0,1,0,0,0,0,0,0,0,0,0,44.75,333.65,0
3345-PBBFH,1,0,1,0,8,1,0,1,0,1,0,0,0,0,0,1,1,49.55,393.45,0
5208-FVQKB,1,0,1,0,70,1,0,1,1,1,0,1,0,1,2,0,0,67.95,4664.15,0
7184-LRUUR,0,0,0,0,22,1,0,1,0,1,1,0,1,0,1,0,1,65.25,1441.8,0
7247-XOZPB,1,0,1,0,53,1,1,1,1,0,1,1,1,0,1,0,1,77.4,4155.95,0
4632-XJMEX,1,0,0,1,53,1,0,1,1,1,0,1,0,0,1,0,1,62.85,3419.5,0
8670-MEFCP,0,0,1,1,36,1,1,1,1,1,1,1,1,1,2,1,1,92.9,3379.25,0
2969-VAPYH,0,0,0,0,67,1,0,1,1,1,0,1,0,0,1,0,1,60.5,3870,0
8474-UMLNT,0,0,0,0,13,1,0,1,1,1,0,1,0,1,0,0,1,67.8,842.25,0
2649-HWLYB,1,0,1,0,65,1,1,1,1,0,1,1,0,1,2,0,1,76.15,4929.55,0
1685-VAYJF,1,0,0,0,11,1,0,1,0,0,0,0,0,0,0,0,1,45.2,492,0
5049-MUBWG,1,0,0,0,26,1,0,1,1,0,0,1,1,1,1,0,1,75.0,1908.35,0
4223-WOZCM,1,1,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,49.95,107.1,0
9253-VIFJQ,1,0,1,0,65,1,1,1,1,1,1,0,0,0,1,0,1,67.05,4309.55,0
5120-ZBLAI,0,0,1,0,50,1,1,1,0,0,1,0,1,1,1,0,1,75.7,3876.2,0
3470-BTGQO,1,0,0,1,21,1,0,1,0,0,0,0,0,0,0,0,0,45.65,985.05,0
7103-ZGVNT,0,0,1,1,69,1,1,1,1,1,0,1,1,0,1,0,1,73.7,4885.85,0
1768-HNVGJ,0,1,0,0,45,1,1,1,1,0,0,1,0,1,0,1,0,70.05,3062.45,0
6427-FEFIG,0,0,1,1,24,1,1,1,1,0,1,0,1,1,2,0,1,78.6,1846.65,0
4385-ZKVNW,1,0,1,1,44,1,0,1,0,1,0,1,0,0,0,1,1,54.9,2549.1,0
5446-DKWYW,0,1,1,1,61,1,1,1,0,0,1,0,1,0,1,1,0,65.2,3965.05,0
3683-QKIUE,0,0,0,0,6,1,0,1,0,0,0,1,0,0,0,1,1,50.8,288.05,1
2990-IAJSV,1,0,0,0,72,1,1,1,1,1,1,1,1,1,2,0,1,92.0,6632.75,0
5457-COLHT,1,0,1,1,69,1,0,1,1,1,0,1,1,1,2,0,1,80.65,5542.55,0
7998-WNZEM,1,0,0,0,71,1,1,1,1,1,1,1,0,1,2,0,1,80.6,5708.2,0
6715-OFDBP,1,0,0,0,5,1,0,1,0,0,1,0,1,1,0,1,0,70.05,346.4,1
2150-UWTFY,0,0,1,1,22,1,0,1,1,1,1,0,0,0,0,0,0,61.15,1422.05,1
9362-MWODR,0,0,0,1,40,1,0,1,1,0,0,1,1,0,0,1,1,64.1,2460.35,0
7919-ZODZZ,0,0,1,1,10,1,0,1,0,1,1,0,0,1,1,1,0,65.9,660.05,0
5939-XAIXZ,0,0,0,0,19,1,1,1,0,0,1,0,0,0,0,1,0,56.1,1033.9,0
2157-MXBJS,1,0,1,0,13,1,1,1,0,0,1,0,1,1,1,1,0,75.3,989.45,1
5269-NRGDP,1,0,1,1,42,1,0,1,0,0,1,1,1,1,1,0,0,73.15,3088.25,0
6195-MELTI,1,0,0,0,57,1,0,1,0,1,0,1,0,0,1,1,0,54.65,3134.7,0
5485-WUYWF,1,1,0,0,2,1,0,1,1,0,1,0,1,0,0,0,1,66.4,94.55,1
1227-UDMZR,0,0,1,0,72,1,1,1,1,1,1,1,1,1,2,1,1,91.15,6637.9,0
2167-FQSTQ,0,0,1,0,72,1,1,1,1,1,1,1,1,1,2,1,0,92.4,6786.1,0
1226-UDFZR,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,49.6,114.7,1
1506-YJTYT,1,0,1,1,45,1,1,1,1,1,0,1,1,0,2,0,1,73.85,3371,0
3740-RLMVT,1,1,1,0,67,1,0,1,1,1,0,1,0,0,1,1,1,60.95,4119.4,0
4489-SNOJF,0,0,1,1,35,1,1,1,1,0,1,1,1,0,0,0,0,72.25,2568.55,1
2192-OZITF,0,0,0,0,45,1,1,1,1,0,0,1,0,1,2,0,0,73.55,3349.1,0
5651-CPDND,1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,0,46.0,492.1,0
2186-QZEYA,0,1,0,0,29,1,1,1,1,1,0,0,0,0,0,1,1,58.55,1718.95,0
1431-AIDJQ,1,0,1,1,33,1,0,1,0,1,1,1,1,1,2,0,1,82.1,2603.1,0
8413-YNHNV,1,0,0,0,69,1,1,1,1,1,1,1,1,1,2,0,0,90.65,6322.1,0
4369-NYSCF,1,0,0,0,56,1,0,1,0,1,0,1,1,1,1,1,1,75.75,4284.65,0
6873-UDNLD,1,0,0,0,40,1,0,1,1,0,1,0,0,1,0,0,0,67.45,2731,0
1101-SSWAG,0,0,1,0,15,1,1,1,0,0,0,0,0,0,0,1,0,51.1,711.15,0
4194-FJARJ,0,0,1,1,54,1,1,1,1,0,0,1,0,0,2,0,1,60.0,3273.95,0
6992-TKNYO,1,0,1,0,38,1,1,1,0,0,1,1,0,1,1,0,1,69.0,2669.45,0
4468-YDOVK,1,0,0,1,5,1,0,1,0,0,0,1,0,0,0,1,1,48.65,235.2,0
3754-DXMRT,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,44.15,92.65,1
5792-JALQC,0,1,0,0,52,1,1,1,1,0,1,0,0,0,2,0,1,59.85,3103.25,0
2200-DSAAL,0,0,0,0,68,1,1,1,0,1,1,0,1,1,2,1,0,80.65,5330.2,0
9351-LZYGF,0,0,1,0,42,1,1,1,1,1,0,1,0,0,0,1,1,66.4,2727.8,0
1518-OMDIK,1,0,1,0,33,1,0,1,0,0,0,0,0,0,0,1,1,44.55,1462.6,0
0096-BXERS,0,0,1,0,6,1,1,1,0,0,0,0,0,0,0,0,0,50.35,314.55,0
6253-WRFHY,1,0,1,1,13,1,0,1,0,0,0,0,1,1,1,1,0,64.75,877.35,0
8680-CGLTP,1,0,0,0,29,1,0,1,1,1,0,1,0,0,1,1,0,58.75,1696.2,0
6741-QRLUP,0,0,0,0,63,1,1,1,1,1,1,1,0,1,2,1,1,80.3,4995.35,0
4737-HOBAX,1,0,1,0,63,1,1,1,0,0,1,1,1,1,2,0,1,79.8,5034.05,0
3340-QBBFM,1,1,1,0,36,1,0,1,0,0,1,1,0,0,1,0,1,54.1,1992.85,0
8200-KLNYW,0,0,1,0,21,1,0,1,1,0,1,1,1,1,1,0,0,80.9,1714.95,0
2277-VWCNI,0,1,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,48.75,179.85,0
1088-CNNKB,1,0,1,0,63,1,1,1,1,1,1,1,0,1,1,0,1,80.0,5040.2,0
3400-ESFUW,1,0,1,1,55,1,0,1,1,1,0,1,0,0,2,0,1,57.55,3046.4,1
0377-JBKKT,1,0,1,1,22,1,0,1,1,1,0,1,0,0,0,1,0,57.95,1271.8,0
5778-BVOFB,0,0,0,0,9,1,0,1,0,0,0,1,1,0,0,1,1,59.5,530.05,0
0228-MAUWC,1,0,0,0,19,1,1,1,0,0,1,1,0,0,0,0,0,59.55,1144.6,0
4915-BFSXL,1,0,1,1,70,1,1,1,1,0,1,0,1,0,2,0,1,68.95,4858.7,0
0257-KXZGU,0,0,1,1,32,1,1,1,0,1,1,0,0,0,0,0,1,62.45,2045.55,0
3714-XPXBW,0,0,0,0,37,1,1,1,1,1,1,1,1,0,0,1,1,78.9,2976.95,0
2824-DXNKN,0,0,1,1,72,1,1,1,1,0,1,0,1,0,2,1,1,71.45,5025.85,0
0420-TXVSG,1,0,1,0,66,1,1,1,1,1,1,0,0,0,2,1,1,66.1,4428.45,0
6217-TOWGS,0,0,1,0,17,1,1,1,0,1,0,0,1,1,0,1,1,75.4,1322.55,0
0378-XSZPU,1,0,1,0,58,1,0,1,1,1,1,0,0,0,1,0,1,60.3,3563.8,1
1544-JJMYL,1,0,0,0,27,1,0,1,1,0,1,1,1,0,1,0,1,69.35,1927.3,0
5951-AOFIH,1,0,0,0,33,1,0,1,0,1,1,0,1,0,0,1,1,66.4,2245.4,0
3059-NGMXB,1,0,1,1,14,1,1,1,1,1,0,0,0,1,0,0,0,69.2,944.65,0
3486-HOOGQ,0,0,1,1,70,1,1,1,1,1,1,1,1,0,2,0,1,79.7,5743.3,0
5061-PBXFW,0,0,1,1,32,1,0,1,1,1,0,1,0,0,0,0,1,61.4,1864.65,0
3639-XJHKQ,0,0,0,1,19,1,0,1,1,1,1,0,0,0,0,1,0,60.6,1297.8,0
3397-AVTKU,1,0,0,0,43,1,0,1,0,1,0,0,0,1,2,1,0,60.0,2548.55,0
2672-OJQZP,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,44.75,44.75,0
4925-LMHOK,1,0,0,0,15,1,1,1,0,1,0,1,0,0,0,1,1,58.6,939.7,1
6695-AMZUF,0,0,1,0,70,1,0,1,1,1,1,1,1,1,2,0,1,86.45,5950.2,0
8280-MQRQN,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,50.45,50.45,1
0667-NSRGI,0,0,1,0,48,1,1,1,0,0,1,1,0,1,1,1,0,69.55,3435.6,0
8242-JSVBO,1,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,1,44.65,322.5,0
6937-GCDGQ,1,0,1,1,19,1,0,1,1,0,0,0,0,0,1,1,1,48.95,955.6,0
0988-JRWWP,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,1,0,54.2,140.4,0
7975-JMZNT,1,0,1,0,66,1,1,1,1,1,1,1,1,1,2,0,1,91.7,6075.9,0
8259-DZLIZ,0,0,1,1,64,1,1,1,0,1,0,0,0,0,1,1,1,53.85,3399.85,0
9489-JMTTN,0,0,1,1,72,1,1,1,1,1,1,1,1,1,2,0,1,89.75,6595.9,0
5329-KRDTM,1,1,1,0,72,1,1,1,0,1,1,1,1,0,2,0,1,77.35,5396.25,0
7797-EJMDP,0,0,0,0,8,1,0,1,1,0,0,1,0,1,0,0,1,66.05,574.5,0
6368-NWMCE,0,0,0,0,38,1,1,1,0,1,0,1,0,1,0,0,1,68.15,2656.3,0
3633-CDBUW,1,0,0,1,17,1,0,1,0,1,1,1,1,1,1,0,0,80.85,1445.95,0
0707-HOVVN,0,1,0,0,70,1,1,1,0,1,1,1,1,0,2,1,1,75.5,5212.65,0
8580-QVLOC,0,1,1,1,72,1,1,1,1,1,1,1,1,1,2,0,1,92.45,6440.25,1
4077-HWUYD,1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,1,87.55,6463.15,0
0423-UDIJQ,1,1,0,0,9,1,0,1,0,0,0,1,0,0,0,0,0,49.2,447.9,0
2607-FBDFF,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,49.0,49,0
4355-HBJHH,1,0,1,1,67,1,1,1,1,0,1,0,1,1,2,1,0,79.7,5293.4,1
9058-CBREO,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,50.55,50.55,1
6145-NNPNO,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,44.15,44.15,0
9415-TPKRV,0,0,1,1,8,1,1,1,0,1,0,0,0,0,0,0,0,55.75,446.8,0
7639-SUPCW,0,0,0,0,22,1,0,1,1,0,0,0,0,0,0,1,1,48.8,1054.6,1
7766-CLTIC,0,0,0,0,10,1,0,1,0,0,0,1,0,1,0,1,0,60.95,629.55,0
6122-LJADA,1,0,1,1,70,1,1,1,1,1,1,1,1,1,2,1,1,90.15,6237.05,0
2400-XIWIO,0,0,1,0,71,1,1,1,1,1,1,1,1,1,2,0,0,90.1,6310.9,0
7524-VRLPL,1,1,0,0,69,1,1,1,1,0,1,1,0,1,2,0,1,74.1,5031,0
2211-RMNHO,0,0,1,1,68,1,1,1,0,1,1,1,1,1,2,0,1,85.3,5560,0
4929-ROART,1,0,0,0,18,1,1,1,1,0,0,0,0,0,0,0,0,56.25,969.85,0
1834-ABKHQ,0,0,1,1,52,1,0,1,0,0,1,0,0,0,1,1,1,50.95,2610.65,0
3796-ENZGF,1,0,1,0,63,1,1,1,0,1,0,1,0,1,2,0,0,67.25,4234.15,0
2853-CWQFQ,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,59.55,59.55,0
0813-TAXXS,1,0,0,0,55,1,1,1,0,0,1,0,1,1,2,1,1,77.8,4323.35,0
2519-TWKFS,1,0,1,1,25,1,1,1,0,0,0,1,0,0,1,1,0,55.1,1466.1,0
9499-XPZXM,0,0,1,0,72,1,1,1,1,1,0,1,0,0,2,0,1,64.75,4804.75,0
4338-EYCER,1,0,1,0,21,1,0,1,0,0,0,0,1,0,0,0,1,54.6,1125.2,0
0311-QYWSS,0,0,0,0,6,1,0,1,1,0,0,0,0,0,0,1,0,49.45,314.6,0
1202-KKGFU,0,0,1,0,12,1,0,1,1,0,0,1,0,0,0,0,1,54.2,690.5,0
1852-XEMDW,1,0,0,0,22,1,1,1,1,1,1,0,0,0,0,0,0,65.05,1427.55,0
9470-YFUYI,1,1,1,0,71,1,0,1,1,1,0,1,1,0,1,1,1,71.0,5012.1,0
5458-CQJTA,1,0,1,1,65,1,0,1,1,0,0,1,1,1,2,1,1,74.8,4820.15,1
1230-QAJDW,1,0,0,0,3,1,1,1,0,0,0,1,1,0,0,1,0,65.25,209.9,0
5701-ZIKJE,1,0,0,0,13,1,0,1,0,0,0,1,0,0,0,1,0,50.55,610.75,0
7396-VJUZB,1,0,1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,45.25,155.35,0
5985-TBABQ,0,0,0,0,32,1,1,1,1,0,0,0,1,1,1,0,0,74.75,2282.95,0
8455-HIRAQ,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,44.45,369.3,0
9415-ZNBSX,0,0,1,1,70,1,1,1,1,1,1,1,1,1,2,1,1,89.0,6293.2,0
1791-PQHBB,0,0,0,1,2,1,0,1,1,0,0,0,0,1,0,1,1,61.2,125.95,0
8082-GHXOP,1,0,0,1,13,1,0,1,0,0,0,0,0,0,0,0,0,44.0,659.35,0
0980-FEXWF,1,0,1,1,26,1,0,1,0,0,1,0,0,0,1,0,0,50.35,1285.8,0
8218-FFJDS,0,0,1,0,72,1,1,1,1,1,0,1,1,1,2,1,1,86.4,6058.95,0
1986-PHGZF,1,1,0,0,18,1,1,1,1,1,0,0,0,0,0,1,1,58.4,964.9,0
7036-ZZKBD,1,0,1,0,31,1,0,1,0,0,1,1,0,1,0,1,1,66.4,2019.8,0
8166-ZZTFS,0,1,1,0,66,1,1,1,0,1,1,0,1,1,2,1,1,80.55,5265.1,1
5365-LLFYV,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,45.85,105.6,0
1928-BXYIV,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,61.15,61.15,0
6595-COKXZ,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,44.45,44.45,1
5181-OABFK,0,0,1,1,56,1,0,1,1,1,1,0,0,0,2,1,1,61.3,3346.8,0
0016-QLJIS,0,0,1,1,65,1,1,1,1,1,1,1,1,1,2,1,0,90.45,5957.9,0
7508-DQAKK,0,0,0,0,64,1,1,1,1,1,1,1,1,1,2,1,1,86.4,5442.05,0
5176-OLSKT,0,0,1,0,66,1,1,1,1,1,1,0,0,0,2,0,1,66.9,4370.25,0
7581-EBBOU,0,0,0,0,60,1,0,1,0,1,1,1,1,0,1,1,1,70.15,4224.7,0
5073-RZGBK,0,0,1,1,50,1,1,1,1,1,1,1,0,1,1,1,1,80.05,4042.2,0
1541-ETJZO,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,62.05,62.05,1
4106-HADHQ,1,0,1,1,39,1,0,1,1,0,1,1,1,1,1,0,1,80.0,3182.95,1
0723-FDLAY,1,0,0,0,44,1,1,1,0,1,1,1,1,1,1,1,1,85.25,3704.15,0
3050-RLLXC,0,0,1,1,56,1,1,1,1,1,1,1,1,0,2,0,1,81.25,4620.4,0
6681-ZSEXG,1,0,1,0,56,1,1,1,0,1,1,0,0,0,2,0,1,59.5,3389.25,0
6633-MPWBS,1,0,0,0,5,1,0,1,0,0,0,1,0,0,0,1,0,49.2,216.9,1
9518-IMLHK,1,0,0,0,31,1,0,1,1,1,1,1,1,0,0,1,1,72.45,2156.25,0
1582-RAFML,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,60.1,60.1,1
3569-VLDHH,1,0,1,1,66,1,0,1,1,1,1,1,1,0,1,1,0,75.1,5013,0
2962-XPMCQ,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,45.15,98.5,1
5795-BKOYE,0,0,1,1,69,1,0,1,0,1,1,1,0,0,1,0,1,59.1,4134.7,0
7501-VTYLJ,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,51.55,106.2,0
8760-ZRHKE,0,1,1,1,71,1,1,1,1,1,0,0,1,0,1,0,0,69.2,4982.5,0
5542-DHSXL,0,0,1,0,4,1,0,1,1,1,0,0,0,0,0,0,0,54.7,235.05,0
9102-OXKFY,1,0,0,0,59,1,1,1,0,0,1,0,0,0,2,0,1,54.15,3116.15,0
0988-AADSA,0,0,1,1,72,1,1,1,1,1,1,1,0,1,2,0,1,80.85,5824.75,0
9972-NKTFD,0,0,0,0,28,1,0,1,0,1,0,1,0,0,0,0,1,54.65,1517.5,0
8144-DGHXP,0,0,0,0,54,1,0,1,1,0,1,1,1,1,2,0,0,80.6,4299.95,0
5175-AOBHI,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,46.0,193.6,1
5174-RNGBH,0,0,0,0,9,1,0,1,0,1,0,1,1,0,0,0,0,66.25,620.55,1
5906-DVAPM,0,0,1,1,55,1,1,1,1,1,0,1,1,0,1,1,1,75.0,4213.9,0
5641-DMBFJ,0,0,1,0,58,1,1,1,1,0,1,1,1,1,2,1,0,84.3,4916.4,0
9732-KPKBW,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,53.95,53.95,1
1600-DILPE,0,0,0,0,12,1,0,1,0,0,0,0,0,0,0,1,1,45.0,524.35,0
0536-ESJEP,1,0,1,0,54,1,0,1,1,1,0,0,1,1,2,1,1,74.55,4191.45,0
6478-HRRCZ,1,0,1,0,32,1,0,1,1,1,0,1,0,1,1,0,0,70.5,2201.75,0
0584-BJQGZ,0,0,0,0,25,1,1,1,1,1,1,1,1,0,0,1,1,78.35,1837.9,0
5707-ORNDZ,1,1,0,0,9,1,1,1,1,0,0,0,0,0,0,0,0,54.55,494.05,1
3950-VPYJB,1,0,1,1,57,1,0,1,1,1,0,1,0,0,1,0,0,59.6,3509.4,0
6941-KXRRV,0,1,1,0,48,1,0,1,0,1,0,0,0,1,1,1,1,58.95,2789.7,0
1355-KUSBG,0,0,1,1,7,1,1,1,0,0,0,0,0,0,0,0,0,48.8,349.8,0
3688-FTHLT,0,0,0,0,16,1,1,1,0,0,0,0,0,1,0,1,1,63.05,1067.05,0
5825-XJOCM,1,0,0,1,48,1,1,1,1,1,1,0,0,0,1,1,1,64.4,3035.35,0
6848-YLDFR,1,0,1,1,58,1,0,1,0,1,0,1,1,1,1,1,1,75.2,4300.8,0
8125-QPFJD,0,0,1,0,72,1,1,1,1,0,1,1,1,1,2,1,1,84.9,6065.3,0
4973-RLZVI,0,0,0,0,30,1,0,1,1,1,1,1,1,0,1,0,1,74.65,2308.6,0
7869-ZYDST,1,0,1,0,31,1,1,1,0,0,0,0,1,0,0,1,1,59.05,1882.8,0
4501-UYKBC,0,1,0,0,46,1,1,1,0,0,1,1,0,1,1,1,1,69.1,3255.35,0
8404-GFGCZ,1,0,1,0,4,1,1,1,0,0,1,0,1,0,0,0,0,65.6,250.1,0
4432-ADRLB,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,44.65,74.9,1
0533-UCAAU,1,1,1,0,57,1,1,1,0,1,1,0,1,0,1,1,1,71.1,4140.1,0
3521-MNKLV,1,0,0,0,24,1,0,1,0,0,1,0,0,0,0,1,0,49.7,1167.8,0
5092-STPKP,0,0,0,0,24,1,0,1,1,0,0,1,0,0,0,0,1,56.35,1381.2,0
3720-DBRWL,1,0,1,0,51,1,0,1,1,1,1,1,1,1,2,1,1,83.85,4307.1,0
6635-MYYYZ,0,0,0,0,30,1,0,1,1,1,1,1,1,1,1,0,1,85.35,2530.4,1
4994-OBRSZ,1,0,0,1,14,1,0,1,1,1,1,1,0,1,2,0,1,76.1,1054.8,0
0562-FGDCR,0,0,1,1,72,1,1,1,1,1,0,1,1,0,2,0,0,74.55,5430.65,0
7839-NUIAA,0,0,1,1,61,1,1,1,1,1,0,0,0,0,0,0,0,59.8,3641.5,0
6075-QMNRR,0,0,0,0,52,1,0,1,1,0,0,0,0,0,0,1,1,49.75,2535.55,0
0440-EKDCF,1,0,1,0,62,1,0,1,0,1,1,1,0,0,2,1,1,60.15,3753.2,0
2718-GAXQD,0,1,1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,46.0,181.6,1
2055-BFOCC,1,1,1,0,63,1,0,1,1,1,1,1,1,1,1,1,1,84.0,5329.55,0
8180-AKMJV,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,44.55,44.55,0
0930-EHUZA,0,0,0,0,36,1,0,1,1,1,1,1,1,0,1,1,0,76.35,2606.35,0
2626-URJFX,1,0,1,1,4,1,1,1,0,0,0,0,0,0,0,1,0,50.9,225.6,1
4973-MGTON,0,0,1,0,71,1,0,1,1,1,1,1,1,1,2,1,1,84.4,5969.3,0
3446-QDSZF,0,0,0,0,4,1,0,1,0,0,0,0,1,0,0,0,1,55.5,227.35,0
6954-OOYZZ,1,0,1,0,18,1,0,1,0,0,0,0,0,0,0,1,1,44.35,768.05,0
7088-FBAWU,0,0,1,1,17,1,0,1,1,1,0,0,1,1,0,0,0,74.55,1215.8,0
8313-AFGBW,1,0,1,0,47,1,0,1,0,1,1,0,1,1,2,0,0,73.6,3522.65,0
3097-IDVPU,1,0,1,1,19,1,1,1,0,0,0,0,0,0,0,0,1,50.1,910.45,0
4398-HSCJH,0,0,0,0,3,1,1,1,0,0,0,1,1,0,0,1,0,63.6,155.65,1
4855-SNKMY,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,44.1,44.1,1
5236-XMZJY,0,0,0,0,42,1,0,1,1,1,1,0,0,0,0,0,1,59.65,2536.55,0
4827-DPADN,0,0,1,1,72,1,1,1,1,0,1,1,1,1,2,1,1,83.3,6042.7,0
4647-XXZAM,0,0,1,1,6,1,0,1,0,0,0,0,0,0,0,0,0,45.5,285.2,0
3557-HTYWR,0,0,0,0,47,1,1,1,1,1,0,1,0,1,2,0,0,74.05,3496.3,0
4816-JBHOV,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,44.7,93.7,1
5600-PDUJF,1,0,0,0,6,1,0,1,0,0,0,1,0,0,0,1,1,49.5,312.7,0
8292-TYSPY,1,0,0,0,19,1,0,1,0,0,1,1,0,0,0,1,1,55.0,1046.5,1
9103-TCIHJ,0,0,0,0,15,1,1,1,1,0,0,0,0,0,0,1,0,55.7,899.8,1
3654-ARMGP,0,0,0,0,61,1,1,1,0,1,1,1,1,1,2,0,1,88.65,5321.25,0
0708-SJDIS,0,0,0,0,34,1,1,1,0,0,0,1,1,0,0,0,0,65.0,2157.5,0
1848-LBZHY,0,0,1,0,7,1,0,1,1,0,0,0,0,0,0,1,1,50.3,355.1,0
7252-NTGSS,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,45.15,45.15,0
3255-GRXMG,1,0,0,1,18,1,0,1,0,0,0,0,0,0,0,1,1,45.65,747.2,0
6094-ZIVKX,0,0,0,0,68,1,0,1,1,0,1,0,0,0,1,1,1,54.45,3674.95,0
3262-EIDHV,0,0,1,1,72,1,1,1,1,0,1,1,1,1,2,0,1,84.7,5893.9,0
1376-HHBDV,0,0,0,0,30,1,0,1,1,0,0,0,0,0,0,1,0,48.8,1536.75,0
4135-FRWKJ,0,1,1,1,55,1,1,1,1,0,1,1,1,0,1,0,0,76.25,4154.55,0
5018-LXQQG,0,0,1,1,30,1,0,1,1,0,0,1,0,1,0,0,1,66.3,1923.5,0
5707-ZMDJP,1,0,1,1,53,1,0,1,1,1,0,1,1,0,2,1,0,69.7,3729.6,0
7136-IHZJA,0,0,1,1,40,1,0,1,1,1,0,1,0,1,0,1,0,71.35,2847.2,0
0277-BKSQP,1,0,1,1,8,1,0,1,0,0,0,0,1,0,0,1,0,54.4,475.1,0
2676-SSLTO,1,0,0,0,49,1,1,1,0,0,0,1,1,0,2,1,1,66.15,3199,0
7269-JISCY,0,0,0,0,55,1,0,1,0,0,0,0,0,0,1,0,1,45.05,2462.6,0
0363-SVHYR,1,0,1,1,71,1,1,1,1,1,1,1,1,1,2,0,1,86.85,6263.8,0
8878-RYUKI,0,0,0,0,52,1,0,1,0,0,1,0,0,1,0,1,0,59.45,3043.7,0
9633-DENPU,0,0,1,0,47,1,0,1,0,1,0,0,1,0,0,1,1,58.6,2723.4,0
7811-JIVPF,0,0,0,0,23,1,0,1,0,0,1,0,0,0,0,0,1,49.7,1081.25,0
7113-HIPFI,1,0,1,1,66,1,0,1,1,1,1,1,0,0,2,0,0,65.85,4097.05,0
6374-AFWOX,1,0,1,0,46,1,0,1,1,1,1,1,0,0,2,0,0,65.65,3047.15,0
8563-IIOXK,1,0,1,1,7,1,0,1,1,0,0,0,0,0,1,1,0,49.75,331.3,1
4903-CNOZC,1,0,0,0,29,1,1,1,0,1,1,0,0,1,1,0,1,70.9,1964.6,0
4353-HYOJD,0,0,1,1,27,1,0,1,0,1,0,0,0,0,0,0,0,49.85,1336.15,0
3850-OKINF,1,0,1,1,71,1,1,1,1,0,0,0,1,0,1,1,0,66.2,4692.55,0
5204-HMGYF,0,0,1,1,49,1,0,1,1,1,1,1,1,1,1,1,0,87.2,4345,0
8109-YUOHE,1,0,0,0,17,1,0,1,1,1,0,0,0,0,1,0,0,56.1,946.95,0
5840-NVDCG,0,0,1,1,16,1,0,1,1,1,0,1,0,1,2,0,1,68.25,1114.85,0
0696-UKTOX,1,0,0,1,23,1,0,1,0,1,0,1,0,0,0,0,0,54.15,1312.45,0
6135-OZQVA,0,0,0,0,7,1,1,1,1,0,0,0,0,0,0,1,0,53.65,404.35,0
4188-PCPIG,0,0,1,0,57,1,0,1,1,1,0,1,1,0,2,1,1,70.35,4124.65,0
7105-BENQF,1,0,0,1,15,1,0,1,1,0,1,0,0,1,1,0,0,64.85,950.75,0
3566-VVORZ,0,0,1,0,12,1,0,1,0,0,0,0,0,0,0,0,1,45.9,505.95,0
2480-SQIOB,1,0,1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,44.8,169.65,0
9048-JVYVF,1,0,0,0,3,1,0,1,0,0,0,1,1,1,0,1,0,69.35,191.35,1
5727-MYATE,1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,1,90.8,6397.6,0
